Id,SalePrice
2734,151636.28667522315
2735,137501.48245470377
2736,134148.0330024438
2737,126750.63593091242
2738,136311.56153966312
2739,166186.83260074403
2740,128746.40222994398
2741,144024.49829546828
2742,148247.88350088024
2743,147641.25557010877
2744,153173.13112210526
2745,141428.8536566111
2746,141919.72786966228
2747,155472.32501113944
2748,119018.58402852785
2749,127150.9923701909
2750,138005.56689551813
2751,135337.8848380724
2752,188640.8907059436
2753,147554.53898858593
2754,198727.91554548944
2755,121142.16451139118
2756,100388.22969134946
2757,74375.61424925739
2758,78250.01757627317
2759,147503.26410646402
2760,110768.16647558381
2761,145033.39923952206
2762,147693.30385768952
2763,173479.69227848973
2764,155763.78229966457
2765,269834.54051914497
2766,135331.58931856297
2767,75747.83406891515
2768,132643.3576475801
2769,131693.46060341844
2770,151016.76002303185
2771,117754.02730406629
2772,122175.40515100781
2773,140301.67797358157
2774,131610.02416944155
2775,125058.08449213102
2776,145705.12292928793
2777,156728.49543364477
2778,124832.21972094398
2779,117259.79249097178
2780,93124.05045031963
2781,101927.46949628076
2782,89399.17136387792
2783,102363.37308083309
2784,125951.95259061811
2785,133818.48592375842
2786,76698.60506468648
2787,109111.66334700392
2788,75757.42340170656
2789,188204.80592258502
2790,85837.3687412026
2791,111613.42913348113
2792,71505.84081974537
2793,157275.4070020753
2794,87051.94416355342
2795,116737.57833678162
2796,94507.6079263679
2797,197638.29516177595
2798,92907.84955397143
2799,119846.27897107489
2800,62526.4220190779
2801,109575.72930185952
2802,137110.19807506504
2803,158276.12143137722
2804,142452.21579003602
2805,96371.52909849775
2806,86121.16556940504
2807,163105.40419481124
2808,147596.15646966983
2809,132460.7048253712
2810,132220.12624672154
2811,154968.19192131129
2812,139810.24671461983
2813,164715.66273425097
2814,156093.40661520537
2815,108835.0765772646
2816,253743.82866442972
2817,167863.2452524826
2818,124883.91930543646
2819,186078.74004809055
2820,141065.00968208717
2821,96620.67262456172
2822,173877.41276441488
2823,250456.91270431894
2824,163167.08517724823
2825,156057.49678803657
2826,131322.08339206857
2827,128422.6902071292
2828,211298.3962236666
2829,186729.09273422038
2830,229247.69744351952
2831,177049.15737149998
2832,232647.88719569158
2833,286409.5156086011
2834,208180.83732392595
2835,201028.90029932972
2836,187877.94840917646
2837,159833.8286939723
2838,147195.4910477626
2839,182231.0955389548
2840,189414.27458962187
2841,212218.0511431699
2842,223367.4958404487
2843,155131.2304955069
2844,157765.02147153782
2845,130515.898275469
2846,214993.4713489124
2847,198951.00819274806
2848,220936.86533808094
2849,207930.18398129797
2850,275429.7261722318
2851,229440.51266865304
2852,237235.11153961017
2853,232334.90230604273
2854,142764.02537220798
2855,199534.6411098655
2856,202758.11394005895
2857,185503.34180639894
2858,202974.6485741742
2859,124793.7127241891
2860,116549.54611056573
2861,119604.22459771053
2862,173258.2979867871
2863,126294.26195129365
2864,235915.98569535968
2865,137646.1252859406
2866,148707.08079396232
2867,95296.61415141914
2868,102566.99573936715
2869,113643.42736899518
2870,126337.1311775191
2871,84307.79452119785
2872,50900.560360944306
2873,117724.49698641886
2874,136861.35097895833
2875,112827.07978105376
2876,168727.3672711759
2877,127821.58768440854
2878,178610.22549095025
2879,130920.30814873184
2880,96928.45246667917
2881,156752.03512214514
2882,178533.11514495558
2883,197751.54685462033
2884,197386.10775851426
2885,191854.384843871
2886,237300.27342691302
2887,107088.82848038664
2888,130700.19934290629
2889,52096.72950997272
2890,81707.3384377798
2891,131769.94179948297
2892,48702.13062535715
2893,88686.43245706048
2894,58576.22115214397
2895,300393.99655337573
2896,274285.2727107529
2897,179265.71670866644
2898,142686.4653905634
2899,228079.79249296596
2900,151814.08754061727
2901,202960.03631921834
2902,194667.16056417528
2903,347710.23005840427
2904,356398.9643378584
2905,93993.29817380343
2906,202638.90064770644
2907,107347.87040732875
2908,136343.972477578
2909,146830.1197021017
2910,88377.088782192
2911,78031.15249771615
2912,143617.5299773267
2913,83256.39458393656
2914,76496.24880131187
2915,81908.5702591326
2916,79475.324428179
2917,155733.242521054
2918,121185.3259427524
2919,197423.67883311605
